SeriesName,SeriesCode,CountryName,CountryCode,Year,Value
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,Russian Federation,RUS,2017.0,17.63397137
Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,South Africa,ZAF,2017.0,29.15025983
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brazil,BRA,2017.0,69.7106712
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,China,CHN,2017.0,71.71751844
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,India,IND,2017.0,66.53818711
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Russian Federation,RUS,2017.0,68.10271364
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,South Africa,ZAF,2017.0,65.63056155
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Brazil,BRA,2017.0,8.605491994
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,China,CHN,2017.0,10.34512046
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,India,IND,2017.0,5.983113317
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Russian Federation,RUS,2017.0,14.26331499
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,2017.0,5.219178626
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Brazil,BRA,2017.0,10181156
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,China,CHN,2017.0,75955736
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,India,IND,2017.0,41685878
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Russian Federation,RUS,2017.0,13879548
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,South Africa,ZAF,2017.0,1792122
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,Brazil,BRA,2017.0,9.641087627
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,China,CHN,2017.0,11.25757461
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,India,IND,2017.0,6.485171086
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,Russian Federation,RUS,2017.0,17.89835975
"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,South Africa,ZAF,2017.0,6.204633472
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Brazil,BRA,2017.0,7704047
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,China,CHN,2017.0,67468357
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,India,IND,2017.0,38407813
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,Russian Federation,RUS,2017.0,6731767
"Population ages 65 and above, male",SP.POP.65UP.MA.IN,South Africa,ZAF,2017.0,1182715
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,Brazil,BRA,2017.0,7.53584041
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,China,CHN,2017.0,9.480057902
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,India,IND,2017.0,5.51938541
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,Russian Federation,RUS,2017.0,10.05487754
"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,South Africa,ZAF,2017.0,4.206428
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2017.0,0.8071471623
Population growth (annual %),SP.POP.GROW,China,CHN,2017.0,0.559121331
Population growth (annual %),SP.POP.GROW,India,IND,2017.0,1.062597394
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2017.0,0.1068719543
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2017.0,1.40774075
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,Brazil,BRA,2017.0,21.8
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,China,CHN,2017.0,9.6
Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,Russian Federation,RUS,2017.0,7.9
"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,India,IND,2017.0,1.6
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,Brazil,BRA,2017.0,1.7
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,China,CHN,2017.0,1.1
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,Russian Federation,RUS,2017.0,0.6
Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,South Africa,ZAF,2017.0,0
"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,India,IND,2017.0,4.9
"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,India,IND,2017.0,34.7
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Brazil,BRA,2017.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,China,CHN,2017.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,India,IND,2017.0,14.2
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,Russian Federation,RUS,2017.0,2.5
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,South Africa,ZAF,2017.0,5.5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,India,IND,2017.0,33.4
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,India,IND,2017.0,17.3
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,Brazil,BRA,2017.0,1.4
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,China,CHN,2017.0,1
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,India,IND,2017.0,2.9
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,Russian Federation,RUS,2017.0,1.3
"Probability of dying among adolescents ages 10-14 years (per 1,000)",SH.DYN.1014,South Africa,ZAF,2017.0,3.3
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,Brazil,BRA,2017.0,6.1
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,China,CHN,2017.0,1.4
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,India,IND,2017.0,4.3
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,Russian Federation,RUS,2017.0,3.1
"Probability of dying among adolescents ages 15-19 years (per 1,000)",SH.DYN.1519,South Africa,ZAF,2017.0,7.7
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,Brazil,BRA,2017.0,1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,China,CHN,2017.0,1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,India,IND,2017.0,3.1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,Russian Federation,RUS,2017.0,1
"Probability of dying among children ages 5-9 years (per 1,000)",SH.DYN.0509,South Africa,ZAF,2017.0,3
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,Brazil,BRA,2017.0,8
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,China,CHN,2017.0,2.5
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,India,IND,2017.0,6.3
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,Russian Federation,RUS,2017.0,5.2
"Probability of dying among youth ages 20-24 years (per 1,000)",SH.DYN.2024,South Africa,ZAF,2017.0,13.4
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Brazil,BRA,2017.0,12.9
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,China,CHN,2017.0,26.5
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,India,IND,2017.0,36.8
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,Russian Federation,RUS,2017.0,21.9
Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,South Africa,ZAF,2017.0,15
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Brazil,BRA,2017.0,1.05
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,China,CHN,2017.0,1.13
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,India,IND,2017.0,1.099
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,Russian Federation,RUS,2017.0,1.059
Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,South Africa,ZAF,2017.0,1.031
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Brazil,BRA,2017.0,84.96487
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,China,CHN,2017.0,88.865667
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,India,IND,2017.0,74.208586
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Russian Federation,RUS,2017.0,83.725779
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,South Africa,ZAF,2017.0,65.986025
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Brazil,BRA,2017.0,72.901013
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,China,CHN,2017.0,83.035584
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,India,IND,2017.0,68.210888
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Russian Federation,RUS,2017.0,60.426821
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,South Africa,ZAF,2017.0,49.886778
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Brazil,BRA,2018.0,57.8858
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,China,CHN,2018.0,7.643
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,India,IND,2018.0,12.0708
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Russian Federation,RUS,2018.0,19.6196
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,South Africa,ZAF,2018.0,67.8488
Age dependency ratio (% of working-age population),SP.POP.DPND,Brazil,BRA,2018.0,43.38337979
Age dependency ratio (% of working-age population),SP.POP.DPND,China,CHN,2018.0,40.44526875
Age dependency ratio (% of working-age population),SP.POP.DPND,India,IND,2018.0,49.77516695
Age dependency ratio (% of working-age population),SP.POP.DPND,Russian Federation,RUS,2018.0,48.34327788
Age dependency ratio (% of working-age population),SP.POP.DPND,South Africa,ZAF,2018.0,52.43320121
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,Brazil,BRA,2018.0,12.79386653
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,China,CHN,2018.0,15.33786422
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,India,IND,2018.0,9.256038894
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,Russian Federation,RUS,2018.0,21.76894381
"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,South Africa,ZAF,2018.0,8.106404769
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Brazil,BRA,2018.0,30.58951326
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,China,CHN,2018.0,25.10740453
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,India,IND,2018.0,40.51912805
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,Russian Federation,RUS,2018.0,26.57433407
"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,South Africa,ZAF,2018.0,44.32679644
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Brazil,BRA,2018.0,13.924
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,China,CHN,2018.0,10.9
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,India,IND,2018.0,17.857
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,Russian Federation,RUS,2018.0,11.5
"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,South Africa,ZAF,2018.0,20.51
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Brazil,BRA,2018.0,6.452
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,China,CHN,2018.0,7.1
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,India,IND,2018.0,7.234
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,Russian Federation,RUS,2018.0,12.4
"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,South Africa,ZAF,2018.0,9.435
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2018.0,1.73
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,China,CHN,2018.0,1.69
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,India,IND,2018.0,2.222
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Russian Federation,RUS,2018.0,1.57
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Africa,ZAF,2018.0,2.405
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Brazil,BRA,2018.0,79.362
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,China,CHN,2018.0,79.051
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,India,IND,2018.0,70.692
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,Russian Federation,RUS,2018.0,77.81
"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,South Africa,ZAF,2018.0,67.398
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Brazil,BRA,2018.0,72.024
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,China,CHN,2018.0,74.549
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,India,IND,2018.0,68.239
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,Russian Federation,RUS,2018.0,67.75
"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,South Africa,ZAF,2018.0,60.463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,2018.0,75.672
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,2018.0,76.704
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,2018.0,69.416
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,2018.0,72.65731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,2018.0,63.857
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Brazil,BRA,2018.0,12.8
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,China,CHN,2018.0,7.3
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,India,IND,2018.0,29.7
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Russian Federation,RUS,2018.0,5.4
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,South Africa,ZAF,2018.0,27.8
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Brazil,BRA,2018.0,11.2
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,China,CHN,2018.0,6.8
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,India,IND,2018.0,29.7
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,Russian Federation,RUS,2018.0,4.8
"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,South Africa,ZAF,2018.0,25.4
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Brazil,BRA,2018.0,14.3
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,China,CHN,2018.0,7.7
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,India,IND,2018.0,29.7
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,Russian Federation,RUS,2018.0,5.9
"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,South Africa,ZAF,2018.0,30.1
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Brazil,BRA,2018.0,8.1
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,China,CHN,2018.0,4.2
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,India,IND,2018.0,22.6
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,Russian Federation,RUS,2018.0,2.9
"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,South Africa,ZAF,2018.0,11.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Brazil,BRA,2018.0,14.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,China,CHN,2018.0,8.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,India,IND,2018.0,36.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Russian Federation,RUS,2018.0,6.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Africa,ZAF,2018.0,35
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Brazil,BRA,2018.0,12.6
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,China,CHN,2018.0,8
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,India,IND,2018.0,37.1
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Russian Federation,RUS,2018.0,5.6
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Africa,ZAF,2018.0,31.9
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Brazil,BRA,2018.0,16
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,China,CHN,2018.0,9
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,India,IND,2018.0,35.5
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,Russian Federation,RUS,2018.0,6.9
"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,South Africa,ZAF,2018.0,37.9
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,Brazil,BRA,2018.0,6.722287862
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,China,CHN,2018.0,5.797798992
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,India,IND,2018.0,8.525748717
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,Russian Federation,RUS,2018.0,5.903042565
"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,South Africa,ZAF,2018.0,9.766782592
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,Brazil,BRA,2018.0,7.278735683
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,China,CHN,2018.0,6.226298935
"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,India,IND,2018.0,8.676016482
